"condition|snow"|"condition|trail"|"condition|bugs"|"condition|road"
1357|False|False|True|False
1358|False|True|False|False
1359|False|True|False|False
1360|False|False|False|False
1361|False|True|False|False
1362|True|True|False|False
1363|True|True|True|False
1364|False|False|False|False
1365|False|False|False|False
1366|False|False|False|False
1367|False|False|False|False
1368|False|False|False|True
1369|False|False|False|True
1370|False|False|False|False
1371|False|False|False|True
1372|False|False|False|True
1373|False|False|False|True
1374|True|True|False|True
1375|False|False|False|True
1376|False|False|False|True
1377|False|True|False|True
1378|True|False|False|True
1379|False|False|False|True
1380|False|False|False|True
1381|False|False|False|True
1382|True|True|False|True
1383|False|True|False|True
1384|True|False|False|True
1385|True|False|False|True
1386|False|False|False|False
1387|False|False|False|True
1388|False|False|False|False
1389|False|False|False|True
1390|False|False|False|False
1391|False|False|False|False
1392|False|False|False|False
1393|False|False|False|False
1394|True|False|False|False
1395|True|False|False|False
1396|True|False|False|False
1397|False|False|False|False
1398|True|False|False|False
1399|True|False|False|False
1400|True|False|False|False
1401|False|False|False|False
1402|False|False|False|False
1403|False|False|False|False
1404|False|False|False|False
1405|True|False|False|False
1406|True|False|False|False
1407|False|False|False|False
1408|False|False|False|False
1409|False|False|False|False
1410|False|False|False|False
1411|True|False|False|False
1412|True|False|False|True
1413|False|False|False|False
1414|False|False|False|False
1415|False|False|False|False
1416|True|False|False|False
1417|False|False|False|False
1418|False|False|False|False
1419|True|True|False|False
1420|True|True|False|False
1421|False|False|False|False
1422|True|False|False|False
1423|False|False|False|False
1424|False|False|False|False
1425|False|False|False|False
1426|False|False|False|False
1427|False|False|False|False
1428|False|False|False|False
1429|False|False|False|False
1430|False|False|False|False
1431|True|True|False|False
1432|False|True|False|False
1433|False|False|False|False
1434|False|False|False|False
1435|True|False|False|False
1436|False|True|False|False
1437|False|True|False|False
1438|False|True|False|False
1439|True|False|False|False
1440|False|False|False|False
1441|False|False|False|False
1442|True|False|False|False
1443|False|False|False|False
1444|False|False|False|False
1445|False|False|False|False
1446|False|False|False|False
1447|False|False|False|False
1448|False|False|False|False
1449|True|False|False|False
1450|True|False|False|True
1451|False|False|False|False
1452|True|True|False|False
1453|False|False|False|False
1454|False|False|False|False
1455|True|True|False|False
1456|True|False|False|False
1457|False|False|False|False
1458|False|False|False|False
1459|False|False|False|False
1460|True|False|False|False
1461|True|False|False|False
1462|False|False|False|False
1463|False|False|False|False
1464|False|False|False|False
1465|False|True|False|False
1466|False|False|False|True
1467|True|False|False|False
1468|False|False|False|False
1469|False|False|True|False
1470|False|False|False|False
1471|False|False|False|False
1472|False|False|False|False
1473|False|False|False|False
1474|False|False|False|False
1475|False|False|False|False
1476|False|False|False|False
1477|False|False|False|False
1478|False|False|True|False
1479|False|False|False|False
1480|False|False|False|True
1481|False|False|False|False
1482|True|False|False|False
1483|False|False|False|False
1484|False|False|False|False
1485|False|False|False|False
1486|True|False|False|False
1487|False|False|False|False
1488|True|False|False|False
1489|False|False|False|False
1490|True|False|False|False
1491|True|False|False|False
1492|False|False|False|False
1493|False|False|False|False
1494|False|False|False|False
1495|False|False|False|False
1496|False|True|False|False
1497|False|True|False|False
1498|False|False|False|False
1499|False|False|False|False
1500|False|False|False|False
1501|False|True|False|False
1502|False|False|False|False
1503|False|False|False|False
1504|False|False|False|False
1505|False|False|False|False
1506|True|True|False|False
1507|False|False|False|False
1508|False|False|False|False
1509|False|False|False|False
1510|False|False|False|False
1511|False|False|False|False
1512|False|True|False|False
1513|False|False|False|False
1514|False|False|False|False
1515|False|False|False|False
1516|False|False|False|False
1517|False|False|False|False
1518|False|False|False|False
1519|False|False|False|False
1520|False|False|False|False
1521|False|False|False|False
1522|False|True|False|False
1523|False|False|False|False
1524|True|False|False|False
1525|True|False|False|False
1526|True|True|False|False
1527|True|True|False|False
1528|False|False|False|False
1529|False|False|False|False
1530|False|False|False|False
1531|False|False|False|False
1532|False|False|False|True
1533|False|False|False|False
1534|False|False|False|False
1535|False|True|False|False
1536|False|False|False|False
1537|False|True|False|False
1538|True|True|False|False
1539|False|False|False|False
1540|True|False|False|False
1541|False|True|False|False
1542|False|False|False|False
1543|False|False|False|False
1544|True|False|False|False
1545|True|False|False|False
1546|False|False|False|False
1547|False|False|False|False
1548|True|False|False|False
1549|True|False|False|False
1550|False|False|False|False
1551|False|False|False|False
1552|False|True|False|False
1553|True|False|False|False
1554|False|False|False|False
1555|True|True|False|False
1556|False|True|False|False
1557|False|True|False|False
1558|False|True|False|False
1559|False|False|False|False
1560|False|False|False|False
1561|False|False|False|False
1562|False|False|False|False
1563|False|False|False|False
1564|False|False|False|False
1565|False|False|False|False
1566|False|False|False|False
1567|False|False|False|False
1568|False|False|False|False
1569|False|True|False|False
1570|False|False|False|True
1571|False|False|False|False
1572|False|False|False|False
1573|False|False|False|False
1574|False|False|False|False
1575|False|False|False|False
1576|False|False|False|False
1577|True|True|False|False
1578|True|False|False|False
1579|True|False|False|False
1580|True|False|False|False
1581|True|False|False|False
1582|True|False|False|False
1583|False|True|False|False
1584|True|True|False|False
1585|True|True|False|False
1586|False|False|False|False
1587|False|False|False|False
1588|False|False|False|False
1589|False|True|False|False
1590|False|False|False|False
1591|False|True|False|False
1592|False|False|False|False
1593|False|False|False|False
1594|False|False|False|False
1595|False|True|False|False
1596|False|False|True|False
1597|False|True|False|False
1598|False|False|False|False
1599|False|False|False|False
1600|False|False|False|False
1601|False|False|False|False
1602|False|False|False|False
1603|False|False|False|False
1604|False|True|False|False
1605|False|True|True|False
1606|False|True|True|False
1607|False|False|False|False
1608|False|True|False|False
1609|False|False|False|False
1610|False|False|False|False
1611|False|True|False|True
1612|False|False|False|False
1613|False|False|False|True
1614|False|True|False|False
1615|False|False|False|True
1616|False|True|False|False
1617|False|False|False|True
1618|False|True|False|False
1619|False|True|False|False
1620|False|True|True|True
1621|False|True|False|False
1622|False|True|False|False
1623|False|True|False|False
1624|False|True|False|False
1625|True|True|False|True
1626|True|True|False|False
1627|True|True|False|False
