,Coast,Dogs not allowed,Established campsites,Fall foilage,Good for kids,Lakes,Mountain views,Old growth,Ridges/passes,Rivers,Summits,Waterfalls,Wildflowers/Meadows,Wildlife,elevation_gain,highest_point,hike_name,lat,long,numReports,number_votes,url,which_pass,super_region,sub_region,total_distance,stars
112,0,0,1,0,1,1,1,1,0,1,0,0,1,1,400.0,2800.0,Cooper River,47.4044,-121.0991,74,7.0,https://www.wta.org/go-hiking/hikes/cooper-river,Northwest Forest Pass,Snoqualmie Region , Salmon La Sac/Teanaway,7.8,3.29
113,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2500.0,4000.0,East Fork Lewis River,45.8072,-122.2496,10,5.0,https://www.wta.org/go-hiking/hikes/east-fork-lewis-river,,Southwest Washington , Lewis River Region,8.0,1.8
114,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,Soaring Eagle Regional Park,47.6164,-121.9923,44,,https://www.wta.org/go-hiking/hikes/soaring-eagle-park,None,nan,NaN,,
115,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1480.0,6600.0,Coyote Trail,46.6089,-121.6273,14,0.0,https://www.wta.org/go-hiking/hikes/coyote-trail-79,Northwest Forest Pass,South Cascades , White Pass/Cowlitz River Valley,13.6,0.0
116,0,0,0,0,1,0,1,0,0,0,0,1,0,1,,,Far Country,47.5255,-122.1433,37,,https://www.wta.org/go-hiking/hikes/far-country,None,nan,NaN,,
117,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,Alki Crest,46.9819,-121.9421,11,,https://www.wta.org/go-hiking/hikes/alki-crest,National Park Pass,nan,NaN,,
118,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,,Wright Mountain,47.4456,-121.4235,53,,https://www.wta.org/go-hiking/hikes/wright-mountain,Northwest Forest Pass,nan,NaN,,
119,0,0,0,0,0,0,1,0,1,0,1,0,0,0,,,Hex Mountain,47.2705,-120.9004,43,,https://www.wta.org/go-hiking/hikes/hex-mountain-1,,nan,NaN,,
120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Ice Cave - Natural Bridges Nature Trails,46.1298,-121.8392,4,,https://www.wta.org/go-hiking/hikes/ice-cave-natural-bridges-nature-trails,,nan,NaN,,
121,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1750.0,5000.0,Mount Spokane State Park - Trail 110,,,15,4.0,https://www.wta.org/go-hiking/hikes/mount-spokane-trail-110,Discover Pass,Eastern Washington , Spokane Area/Coeur d'Alene,7.5,4.0
122,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Mount Howard,,,10,,https://www.wta.org/go-hiking/hikes/mount-howard,,nan,NaN,,
123,0,0,0,0,1,0,1,1,0,0,0,0,1,1,,,Mount Spokane State Park - Trail 130,47.9048,-117.1027,29,,https://www.wta.org/go-hiking/hikes/trail-130,Discover Pass,nan,NaN,,
124,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1000.0,4700.0,Blue Lake and Sheep Canyon via South Fork Toutle,46.1458,-122.1834,23,4.0,https://www.wta.org/go-hiking/hikes/blue-lake-south-fork-toutle,Northwest Forest Pass,South Cascades , Mount St. Helens,4.5,3.25
125,0,0,0,0,0,1,1,0,1,0,1,0,1,1,3300.0,5353.0,Bare Mountain,47.6395,-121.5283,187,18.0,https://www.wta.org/go-hiking/hikes/bare-mountain,Northwest Forest Pass,Snoqualmie Region , North Bend Area,8.6,4.06
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Mount Baldy,47.3465,-121.147,37,,https://www.wta.org/go-hiking/hikes/mount-baldy,None,nan,NaN,,
127,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,Surprise Creek,47.5401,-122.0951,17,,https://www.wta.org/go-hiking/hikes/surprise-creek,Discover Pass,nan,NaN,,
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Big Chief Mountain,,,5,,https://www.wta.org/go-hiking/hikes/big-chief-mtn-5858,,nan,NaN,,
129,0,1,0,0,0,0,1,1,0,1,0,0,0,0,,,Westside Road,46.7354,-121.8566,25,,https://www.wta.org/go-hiking/hikes/westside-road,National Park Pass,nan,NaN,,
130,0,0,0,0,1,0,1,0,0,1,0,0,0,0,120.0,200.0,Tamanous Trail,45.6503,-121.9326,4,2.0,https://www.wta.org/go-hiking/hikes/tamanous-trail-27,Northwest Forest Pass,Southwest Washington , Columbia River Gorge - WA,1.2,1.5
131,0,0,1,0,0,1,1,0,1,1,0,1,0,0,2200.0,5100.0,Rampart Ridge - Rampart Lakes,47.398,-121.2843,258,18.0,https://www.wta.org/go-hiking/hikes/rampart-ridge-1,Northwest Forest Pass,Snoqualmie Region , Snoqualmie Pass,11.0,3.94
132,0,0,0,0,1,0,0,0,0,0,0,0,1,1,220.0,360.0,Yost Park,47.8085,-122.3609,8,2.0,https://www.wta.org/go-hiking/hikes/yost-park,None,Puget Sound and Islands , Seattle-Tacoma Area,1.5,1.5
133,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2030.0,4500.0,Kendall Peak Lakes,47.4285,-121.3761,42,3.0,https://www.wta.org/go-hiking/hikes/kendall-peak-lakes,Northwest Forest Pass,Snoqualmie Region , Snoqualmie Pass,7.0,2.33
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Fuller Mountain,47.5754,-121.7381,7,,https://www.wta.org/go-hiking/hikes/fuller-mountain,,nan,NaN,,
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.0,5500.0,Beaver Lake,48.4671,-119.8821,6,6.0,https://www.wta.org/go-hiking/hikes/beaver-lake,,North Cascades , Methow/Sawtooth,2.0,3.5
136,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8009.0,8285.0,Luna Peak,48.8784,-121.2527,2,0.0,https://www.wta.org/go-hiking/hikes/luna-peak,National Park Pass,North Cascades , North Cascades Highway - Hwy 20,36.5,0.0
137,0,0,0,0,0,0,1,0,1,0,1,0,1,0,3500.0,6300.0,Chancellor,48.7029,-120.9103,17,4.0,https://www.wta.org/go-hiking/hikes/chancellor,Northwest Forest Pass,North Cascades , North Cascades Highway - Hwy 20,13.8,3.0
138,0,0,0,0,0,0,1,0,1,0,1,0,1,1,3100.0,7000.0,Devil's Ridge,,,22,5.0,https://www.wta.org/go-hiking/hikes/devils-ridge,Northwest Forest Pass,North Cascades,NaN,37.6,2.4
139,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5400.0,6600.0,Castle Pass,,,14,4.0,https://www.wta.org/go-hiking/hikes/castle-pass,Northwest Forest Pass,North Cascades,NaN,37.8,2.5
140,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2100.0,6800.0,Tungsten,,,17,5.0,https://www.wta.org/go-hiking/hikes/tungsten,Northwest Forest Pass,North Cascades,NaN,12.4,3.0
141,0,0,0,0,0,1,1,0,1,0,1,0,1,1,3400.0,7400.0,Coleman Ridge,,,12,5.0,https://www.wta.org/go-hiking/hikes/coleman-ridge,Northwest Forest Pass,North Cascades , Pasayten,27.2,3.0
142,0,0,1,0,0,0,1,0,1,1,0,0,1,1,3300.0,7500.0,Larch Creek,48.7825,-120.3179,7,4.0,https://www.wta.org/go-hiking/hikes/larch-creek,Northwest Forest Pass,North Cascades , Pasayten,32.4,3.25
143,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2900.0,7200.0,Tatoosh Buttes,,,13,5.0,https://www.wta.org/go-hiking/hikes/tatoosh-buttes,Northwest Forest Pass,North Cascades,NaN,20.4,3.4
144,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1500.0,5900.0,Rock Creek,48.9175,-120.6316,3,4.0,https://www.wta.org/go-hiking/hikes/rock-creek-1,,North Cascades , Pasayten,14.2,2.25
145,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2400.0,7000.0,East Fork Pasayten River,,,4,4.0,https://www.wta.org/go-hiking/hikes/east-fork-pasayten-river,Northwest Forest Pass,North Cascades , Pasayten,20.0,2.5
146,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2900.0,7700.0,Albert Camp,48.9069,-119.8272,3,5.0,https://www.wta.org/go-hiking/hikes/albert-camp,Northwest Forest Pass,North Cascades , Pasayten,8.6,1.6
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000.0,6700.0,Andrews Creek,48.7834,-120.1079,11,4.0,https://www.wta.org/go-hiking/hikes/andrews-creek,Northwest Forest Pass,North Cascades,NaN,31.0,3.0
148,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2300.0,5800.0,Hidden Lakes,48.7856,-120.2034,12,5.0,https://www.wta.org/go-hiking/hikes/hidden-lakes,Northwest Forest Pass,North Cascades , Pasayten,34.2,4.6
149,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,,Ferguson Lake Trail,48.777,-120.6387,10,,https://www.wta.org/go-hiking/hikes/ferguson-lake,Northwest Forest Pass,nan,NaN,,
150,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1600.0,3800.0,Lake Dorothy - Lake Bear - Lake Deer,47.6089,-121.3861,416,29.0,https://www.wta.org/go-hiking/hikes/dorothy-lake,Northwest Forest Pass,Central Cascades , Stevens Pass - West,11.5,3.72
151,0,1,0,0,0,0,0,1,0,1,0,1,0,0,,,Stetattle Creek,48.7171,-121.15,15,,https://www.wta.org/go-hiking/hikes/stetattle-creek,None,nan,NaN,,
152,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2300.0,5327.0,Mount Pilchuck,48.0702,-121.8147,1122,127.0,https://www.wta.org/go-hiking/hikes/mount-pilchuck,Northwest Forest Pass,North Cascades , Mountain Loop Highway,5.4,4.5
153,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1200.0,1598.0,Wilderness Peak Loop,47.5093,-122.0904,160,15.0,https://www.wta.org/go-hiking/hikes/wilderness-peak,None,Issaquah Alps , Cougar Mountain,4.0,3.0
154,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,Al Borlin Park,47.8491,-121.9707,6,,https://www.wta.org/go-hiking/hikes/al-borlin-park,None,nan,NaN,,
155,0,0,0,0,1,0,1,0,0,0,0,0,0,1,,,Chadwick Hill,48.4298,-122.8174,6,,https://www.wta.org/go-hiking/hikes/chadwick-hill,None,nan,NaN,,
156,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2900.0,7200.0,Monument Creek,48.6583,-120.5266,21,9.0,https://www.wta.org/go-hiking/hikes/monument-creek,"None, Northwest Forest Pass",North Cascades , Pasayten,42.6,3.33
157,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,,Seward Park,47.5499,-122.2577,24,,https://www.wta.org/go-hiking/hikes/seward-park,None,nan,NaN,,
158,0,0,0,0,1,0,0,1,0,1,0,1,0,0,500.0,1000.0,Twin Falls,47.442,-121.6761,657,164.0,https://www.wta.org/go-hiking/hikes/twin-falls-state-park,Discover Pass,Snoqualmie Region , North Bend Area,2.6,4.13
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Scott Mountain,,,1,,https://www.wta.org/go-hiking/hikes/scott-mountain,,nan,NaN,,
160,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2500.0,4100.0,Rock Creek,47.5163,-121.4523,22,4.0,https://www.wta.org/go-hiking/hikes/rock-creek-2,Northwest Forest Pass,Snoqualmie Region , North Bend Area,8.6,4.5
161,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2800.0,2948.0,Dog Mountain,45.6993,-121.7066,143,23.0,https://www.wta.org/go-hiking/hikes/dog-mountain,Northwest Forest Pass,Southwest Washington , Columbia River Gorge - WA,6.0,4.39
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,7100.0,Dean Creek,48.9385,-120.493,1,4.0,https://www.wta.org/go-hiking/hikes/dean-creek,Wilderness permit. Self-issue at trailhead (no fee),North Cascades , Pasayten,7.0,2.25
163,0,0,0,0,1,0,0,0,0,1,0,0,0,0,450.0,1300.0,Lewis River Falls,46.1022,-121.9065,84,10.0,https://www.wta.org/go-hiking/hikes/lewis-river-falls,Northwest Forest Pass,Southwest Washington , Lewis River Region,8.8,4.1
164,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3300.0,6900.0,Chewuch River Trail,48.8263,-120.0195,26,4.0,https://www.wta.org/go-hiking/hikes/chewuch,Northwest Forest Pass,North Cascades , Pasayten,37.4,3.5
165,0,0,0,0,0,0,1,1,0,0,1,1,1,1,3420.0,3980.0,Mount Si - Old Trail,47.4408,-121.6253,269,22.0,https://www.wta.org/go-hiking/hikes/mount-si-old-trail,Discover Pass,Snoqualmie Region , North Bend Area,7.4,4.41
166,0,0,0,0,0,0,0,1,0,1,0,0,0,0,900.0,2250.0,Sulphur Creek,48.2498,-121.1936,22,6.0,https://www.wta.org/go-hiking/hikes/sulphur-creek,,North Cascades , Mountain Loop Highway,3.6,3.67
167,1,0,0,0,1,0,1,0,0,0,0,0,1,1,800.0,240.0,Carkeek Park,47.7033,-122.3634,63,8.0,https://www.wta.org/go-hiking/hikes/carkeek-park,None,Puget Sound and Islands,NaN,3.5,3.75
168,0,0,0,0,1,0,1,0,0,1,0,0,0,1,,,Foothills Trail,47.2331,-122.416,7,,https://www.wta.org/go-hiking/hikes/foothills-trail,,nan,NaN,,
169,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2200.0,6600.0,Billy Goat,48.7825,-120.3179,18,4.0,https://www.wta.org/go-hiking/hikes/billy-goat,Northwest Forest Pass,North Cascades , Pasayten,9.8,2.75
170,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2600.0,5800.0,Lake Creek,48.8848,-119.8667,6,4.0,https://www.wta.org/go-hiking/hikes/lake-creek-1,Northwest Forest Pass,North Cascades , Pasayten,37.8,2.25
171,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2500.0,5000.0,Robinson Creek - Robinson Mountain,48.665,-120.5405,32,8.0,https://www.wta.org/go-hiking/hikes/robinson-creek,Northwest Forest Pass,North Cascades , Pasayten,23.0,3.12
172,0,0,0,0,1,0,0,0,0,1,0,0,1,0,730.0,540.0,Mosier Twin Tunnels,45.7034,-121.4873,2,1.0,https://www.wta.org/go-hiking/hikes/mosier-twin-tunnels,Discover Pass,Southwest Washington , Columbia River Gorge - OR,9.4,2.0
173,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,Puget Park - Seattle,47.5579,-122.35700000000001,1,,https://www.wta.org/go-hiking/hikes/puget-park,None,nan,NaN,,
174,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2022.0,2522.0,Section Line Trail,47.4883,-121.9462,117,6.0,https://www.wta.org/go-hiking/hikes/section-line-trail,Discover Pass,Issaquah Alps , Tiger Mountain,1.6,2.83
175,0,0,0,0,1,0,1,0,0,0,1,0,1,1,732.0,3366.0,Antoine Peak Conservation Area,47.7168,-117.1962,22,1.0,https://www.wta.org/go-hiking/hikes/antoine-peak-conservation-area,,Eastern Washington , Spokane Area/Coeur d'Alene,9.0,5.0
176,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,Mount Spokane State Park - Trail 130 to CCC Cabin,47.8859,-117.1304,5,,https://www.wta.org/go-hiking/hikes/mount-spokane-state-park-trail-130-to-ccc-cabin,Discover Pass,nan,NaN,,
177,1,0,0,0,1,0,1,0,0,0,0,0,0,1,300.0,400.0,Sharpe Park - Montgomery - Duban Headlands,48.4306,-122.6643,45,4.0,https://www.wta.org/go-hiking/hikes/sharpe-park-montgomery-duban-headlands,,Puget Sound and Islands , Bellingham Area,1.5,3.75
178,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1400.0,2120.0,Lily and Lizard Lake Loop,48.617,-122.3858,117,4.0,https://www.wta.org/go-hiking/hikes/lily-lizard-lake-loop,Discover Pass,Puget Sound and Islands , Bellingham Area,7.15,3.75
179,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1684.0,2024.0,Squak Mountain,47.4818,-122.0542,104,15.0,https://www.wta.org/go-hiking/hikes/squak-mountain,Discover Pass,Issaquah Alps , Squak Mountain,6.6,3.07
180,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,Grand Ridge Park,47.5263,-121.9364,92,,https://www.wta.org/go-hiking/hikes/grand-ridge-park,None,nan,NaN,,
181,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3000.0,6800.0,Jackita Ridge,48.706,-120.925,38,4.0,https://www.wta.org/go-hiking/hikes/jackita-ridge,Northwest Forest Pass,North Cascades , North Cascades Highway - Hwy 20,15.2,3.0
182,0,0,0,0,0,1,1,0,1,1,1,0,0,0,9000.0,7800.0,Boundary Trail - Pasayten,48.8848,-119.8667,55,4.0,https://www.wta.org/go-hiking/hikes/boundary-trail-1,Northwest Forest Pass,North Cascades , Pasayten,160.0,3.25
183,0,0,0,0,0,1,1,0,1,1,0,0,1,0,,,Buckskin Ridge,48.7338,-120.6752,28,,https://www.wta.org/go-hiking/hikes/buckskin-ridge,Northwest Forest Pass,nan,NaN,,
184,0,0,1,0,0,0,1,0,1,1,0,0,1,0,2400.0,7200.0,West Fork Pasayten River,48.7338,-120.6752,9,4.0,https://www.wta.org/go-hiking/hikes/west-fork-pasayten-river,Northwest Forest Pass,North Cascades , Pasayten,33.0,3.75
185,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,Windy Peak,48.8555,-119.9452,10,,https://www.wta.org/go-hiking/hikes/windy-peak,Northwest Forest Pass,nan,NaN,,
186,1,0,0,0,1,0,1,0,0,0,0,0,1,1,260.0,260.0,Ebey's Landing,48.2049,-122.706,257,41.0,https://www.wta.org/go-hiking/hikes/ebeys-landing,Discover Pass,Puget Sound and Islands , Whidbey Island,5.6,4.02
187,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1000.0,1800.0,Mount Peak (Pinnacle Peak),47.1788,-121.9736,105,16.0,https://www.wta.org/go-hiking/hikes/mount-peak-pinnacle-peak,None,Puget Sound and Islands , Seattle-Tacoma Area,1.8,3.19
188,0,0,0,0,1,0,0,0,0,0,0,1,0,0,550.0,600.0,Coal Creek Trail,47.5542,-122.1666,135,20.0,https://www.wta.org/go-hiking/hikes/coal-creek,None,Issaquah Alps , Cougar Mountain,6.0,3.2
189,1,0,0,0,1,0,1,0,0,1,0,0,0,1,,,Skagit Wildlife Area,48.3372,-122.3581,96,,https://www.wta.org/go-hiking/hikes/big-ditch-skagit-wildlife-refuge,Discover Pass,nan,NaN,,
190,0,0,0,0,1,1,0,1,0,0,0,0,0,0,,,Lake Sacajawea,46.1292,-122.9428,3,,https://www.wta.org/go-hiking/hikes/lake-sacajawea,None,nan,NaN,,
191,1,0,0,0,1,0,0,0,0,0,0,0,0,0,150.0,200.0,Burfoot Park,47.1325,-122.9017,7,5.0,https://www.wta.org/go-hiking/hikes/burfoot-park,,Olympic Peninsula , Olympia,3.0,3.0
192,0,0,0,0,1,1,1,0,1,0,0,1,1,1,400.0,5750.0,Sheep Lake,46.876000000000005,-121.5177,70,16.0,https://www.wta.org/go-hiking/hikes/sheep-lake,Northwest Forest Pass,Mount Rainier Area , Chinook Pass - Hwy 410,3.6,3.5
193,0,0,0,0,0,1,0,0,0,0,0,0,1,1,235.0,1055.0,Frog Lake,46.9368,-119.2445,17,5.0,https://www.wta.org/go-hiking/hikes/frog-lake,National Park Pass,Central Washington , Potholes Region,3.0,3.2
194,0,0,0,0,0,0,1,1,0,1,0,1,0,1,2270.0,3070.0,Granite Creek Trail,47.4698,-121.6687,188,9.0,https://www.wta.org/go-hiking/hikes/granite-creek-road-trail,Discover Pass,Snoqualmie Region , North Bend Area,7.0,3.44
195,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1760.0,1850.0,Poo Poo Point - Chirico Trail,47.5,-122.0219,553,46.0,https://www.wta.org/go-hiking/hikes/poo-poo-point-chirico-trail,None,Issaquah Alps , Tiger Mountain,3.8,4.0
196,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2830.0,2948.0,West Tiger Four-Summit Loop,47.4985,-122.0203,12,2.0,https://www.wta.org/go-hiking/hikes/west-tiger-four-summit-loop,Discover Pass,Issaquah Alps , Tiger Mountain,9.6,3.5
197,0,0,0,0,1,0,0,0,0,0,0,0,1,1,375.0,480.0,High School Trail,47.5193,-122.0298,49,3.0,https://www.wta.org/go-hiking/hikes/high-school-trail,None,Issaquah Alps , Tiger Mountain,2.1,3.67
198,0,0,1,0,0,1,1,0,1,1,0,1,1,0,3000.0,6400.0,Snowgrass - Cispus Basin - Nannie Ridge Loop,46.4587,-121.5308,61,6.0,https://www.wta.org/go-hiking/hikes/cispus-basin-cispus-pass,Northwest Forest Pass,South Cascades , Goat Rocks,19.6,3.83
199,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1800.0,5800.0,Nannie Ridge-Sheep Lake,46.4231,-121.4713,52,9.0,https://www.wta.org/go-hiking/hikes/nannie-ridge,Northwest Forest Pass,South Cascades , Goat Rocks,9.0,3.44
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300.0,5600.0,Round Lake,48.0936,-121.3368,138,7.0,https://www.wta.org/go-hiking/hikes/round-lake,,North Cascades , Mountain Loop Highway,11.0,4.43
201,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1365.0,5685.0,High Rock,46.6664,-121.8913,228,35.0,https://www.wta.org/go-hiking/hikes/high-rock,None,South Cascades , White Pass/Cowlitz River Valley,3.2,4.34
202,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1250.0,4875.0,Comet Falls,46.778999999999996,-121.7823,177,29.0,https://www.wta.org/go-hiking/hikes/comet-falls,National Park Pass,Mount Rainier Area , SW - Longmire/Paradise,3.8,4.17
203,0,0,0,0,0,0,1,0,1,0,1,0,1,1,3200.0,6473.0,Goat Peak,46.9641,-121.2675,69,10.0,https://www.wta.org/go-hiking/hikes/goat-peak-1,Northwest Forest Pass,Mount Rainier Area , Chinook Pass - Hwy 410,6.5,3.1
204,0,1,0,0,0,0,1,0,1,1,0,1,1,0,2150.0,5850.0,Van Trump Park,46.778999999999996,-121.7823,107,18.0,https://www.wta.org/go-hiking/hikes/van-trump-park,National Park Pass,Mount Rainier Area , SW - Longmire/Paradise,6.0,4.28
205,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4640.0,10080.0,Camp Muir,46.786,-121.735,350,30.0,https://www.wta.org/go-hiking/hikes/camp-muir,National Park Pass,Mount Rainier Area,NaN,8.0,4.43
206,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1428.0,7828.0,Burroughs Mountain,46.9146,-121.6423,397,47.0,https://www.wta.org/go-hiking/hikes/burroughs-mountain,National Park Pass,Mount Rainier Area , NE - Sunrise/White River,9.0,4.34
207,0,1,1,0,0,1,1,1,0,0,0,0,1,1,2600.0,5828.0,Crystal Lakes,46.9227,-121.5336,259,30.0,https://www.wta.org/go-hiking/hikes/crystal-lakes,None,Mount Rainier Area , NE - Sunrise/White River,6.0,4.23
208,0,1,0,0,0,1,1,0,1,0,0,0,1,0,860.0,4500.0,Norway Pass,46.3045,-122.0819,92,11.0,https://www.wta.org/go-hiking/hikes/norway-pass,Northwest Forest Pass,South Cascades , Mount St. Helens,4.4,4.18
209,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1100.0,5900.0,Tolmie Peak Lookout - Eunice Lake,46.9327,-121.8636,407,59.0,https://www.wta.org/go-hiking/hikes/tolmie-peak,National Park Pass,Mount Rainier Area , NW - Carbon River/Mowich,7.5,4.39
210,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1700.0,6500.0,Spray Park,46.9327,-121.8636,392,46.0,https://www.wta.org/go-hiking/hikes/spray-park,National Park Pass,Mount Rainier Area , NW - Carbon River/Mowich,8.0,4.2
211,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1300.0,5800.0,Summit Lake,47.0319,-121.8269,451,46.0,https://www.wta.org/go-hiking/hikes/summit-lake,Northwest Forest Pass,Mount Rainier Area , NW - Carbon River/Mowich,6.1,4.39
212,0,0,1,0,1,1,1,1,0,1,0,0,1,1,400.0,3200.0,Pete Lake,47.435,-121.1855,275,18.0,https://www.wta.org/go-hiking/hikes/pete-lake,Northwest Forest Pass,Snoqualmie Region , Salmon La Sac/Teanaway,9.0,3.44
213,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1750.0,5960.0,Esmeralda Basin (Esmerelda),47.4361,-120.9372,237,19.0,https://www.wta.org/go-hiking/hikes/esmerelda-basin,Northwest Forest Pass,Snoqualmie Region , Salmon La Sac/Teanaway,7.0,4.32
214,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1600.0,4600.0,Rachel Lake,47.4012,-121.2848,612,57.0,https://www.wta.org/go-hiking/hikes/rachel-lake,Northwest Forest Pass,Snoqualmie Region , Snoqualmie Pass,8.0,3.98
215,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2100.0,2525.0,West Tiger 3,47.5296,-121.9956,471,28.0,https://www.wta.org/go-hiking/hikes/west-tiger-3,Discover Pass,Issaquah Alps , Tiger Mountain,5.0,3.32
216,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2520.0,3500.0,Rattlesnake Mountain,47.5092,-121.8434,414,32.0,https://www.wta.org/go-hiking/hikes/rattle-snake-mountain,Discover Pass,Snoqualmie Region , North Bend Area,20.4,3.5
217,0,0,1,0,0,1,1,1,1,0,0,1,1,0,2300.0,4100.0,Pratt Lake Basin,47.3979,-121.486,399,16.0,https://www.wta.org/go-hiking/hikes/pratt-lake,Northwest Forest Pass,Snoqualmie Region , North Bend Area,11.0,3.88
218,0,0,0,0,0,1,1,0,0,0,1,0,1,0,3584.0,5584.0,Mount Defiance,47.4247,-121.5835,422,31.0,https://www.wta.org/go-hiking/hikes/mount-defiance,Northwest Forest Pass,Snoqualmie Region , Snoqualmie Pass,11.0,4.32
219,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1900.0,4100.0,Greenwater and Echo Lakes,47.1059,-121.4751,348,29.0,https://www.wta.org/go-hiking/hikes/greenwater-lakes,Northwest Forest Pass,Mount Rainier Area , Chinook Pass - Hwy 410,14.0,3.62
220,0,0,0,0,1,0,1,0,0,0,1,0,1,1,,,Horse Lake Reserve,47.461999999999996,-120.3827,18,,https://www.wta.org/go-hiking/hikes/horse-lake-reserve,,nan,NaN,,
221,0,0,0,0,1,0,1,0,0,0,0,0,1,1,650.0,800.0,Sage Hills,47.4293,-120.3684,19,8.0,https://www.wta.org/go-hiking/hikes/sage-hills,None,Central Washington , Wenatchee,5.5,3.12
222,0,0,0,0,1,0,0,0,0,0,1,0,1,1,340.0,1440.0,Jacobson Preserve,47.4113,-120.3526,8,0.0,https://www.wta.org/go-hiking/hikes/jacobson-preserve,None,Central Washington , Wenatchee,2.0,0.0
223,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2420.0,4320.0,Ira Spring Trail - Mason Lake,47.4257,-121.5843,1101,78.0,https://www.wta.org/go-hiking/hikes/ira-spring-memorial,Northwest Forest Pass,Snoqualmie Region , Snoqualmie Pass,6.5,4.19
224,1,1,1,0,0,0,0,0,0,0,0,0,0,1,100.0,350.0,Cape Alava Loop (Ozette Triangle),48.1536,-124.6679,242,43.0,https://www.wta.org/go-hiking/hikes/lake-ozette,National Park Pass,Olympic Peninsula , Pacific Coast,9.4,4.14
225,0,1,0,0,1,1,0,0,0,0,0,1,0,0,,,Seattle Chinese Garden,47.5518,-122.3524,3,,https://www.wta.org/go-hiking/hikes/seattle-chinese-garden,None,nan,NaN,,
226,0,0,0,0,1,0,0,0,0,0,0,1,1,0,416.0,1066.0,Coal Creek Falls,47.5348,-122.1288,224,44.0,https://www.wta.org/go-hiking/hikes/coal-creek-falls,None,Issaquah Alps , Cougar Mountain,2.5,3.3
