"condition|snow"|"condition|trail"|"condition|bugs"|"condition|road"
1357|False|True|False|False
1358|False|True|False|False
1359|True|True|False|False
1360|True|True|False|False
1361|False|False|False|False
1362|False|False|False|False
1363|True|False|False|False
1364|False|False|False|False
1365|False|False|False|False
1366|False|False|False|False
1367|False|False|False|False
1368|False|False|False|False
1369|True|True|False|False
1370|True|False|False|False
1371|False|False|False|False
1372|True|True|False|False
1373|False|True|False|False
1374|True|True|False|False
1375|False|False|False|False
1376|False|True|False|False
1377|False|False|False|False
1378|False|True|True|False
1379|False|True|False|True
1380|False|True|True|False
1381|False|True|False|False
1382|False|True|True|False
1383|False|True|True|False
1384|False|True|True|False
1385|False|False|True|False
1386|False|True|True|False
1387|False|True|True|False
1388|False|True|False|False
1389|False|True|False|False
1390|False|True|False|False
1391|True|True|False|False
1392|True|True|False|False
1393|False|False|False|False
1394|True|True|False|False
1395|False|True|False|False
1396|False|True|False|False
1397|True|False|False|False
1398|True|True|False|False
1399|False|True|False|False
1400|False|True|True|True
1401|False|True|False|False
1402|False|True|False|False
1403|False|True|False|False
1404|False|True|False|False
1405|False|True|True|False
1406|False|True|False|False
1407|False|True|True|False
1408|False|True|False|False
1409|False|True|True|False
1410|False|True|True|False
1411|False|True|True|False
1412|False|True|False|False
1413|False|True|True|False
1414|False|False|False|False
1415|False|True|False|False
1416|True|False|False|False
1417|False|True|False|False
1418|True|True|False|False
1419|True|True|False|False
1420|True|True|False|False
1421|False|True|False|False
1422|True|True|False|False
1423|True|True|False|False
1424|True|True|False|False
1425|True|True|False|False
1426|True|True|False|True
1427|True|True|False|False
1428|True|True|False|True
1429|False|True|False|False
1430|False|True|False|False
1431|False|True|False|False
1432|False|True|False|False
1433|False|False|False|False
1434|False|True|False|False
1435|False|True|False|False
1436|False|False|True|False
1437|False|True|False|False
1438|False|True|True|False
1439|False|True|False|False
1440|False|True|True|False
1441|False|True|True|False
1442|False|True|False|False
1443|False|False|False|False
1444|False|True|False|False
1445|False|True|True|False
1446|False|False|False|False
1447|False|False|False|False
1448|True|True|False|False
1449|False|True|False|False
1450|False|True|False|False
1451|True|False|False|False
1452|False|True|False|False
1453|True|True|False|False
1454|False|True|False|False
1455|True|True|False|False
1456|False|True|False|False
1457|False|False|False|False
1458|False|True|False|False
1459|False|True|False|False
1460|False|False|True|False
1461|False|True|True|False
1462|False|True|True|False
1463|False|False|False|False
1464|False|False|False|False
1465|True|False|False|False
1466|True|False|False|False
1467|True|False|False|False
1468|True|False|False|False
1469|False|False|False|False
1470|True|False|False|False
1471|False|False|False|False
1472|False|True|False|False
1473|False|False|False|False
1474|True|False|False|False
1475|True|True|False|False
1476|True|False|False|False
1477|True|False|False|False
1478|True|False|False|False
1479|True|False|False|True
1480|False|False|False|False
1481|False|False|False|False
1482|False|False|False|False
1483|False|False|False|False
1484|False|True|False|False
1485|True|True|False|False
1486|False|False|False|False
1487|True|False|False|False
1488|True|True|False|False
1489|True|False|False|False
1490|True|True|False|False
1491|True|True|False|False
1492|True|True|False|False
1493|False|False|False|False
1494|False|False|False|False
1495|False|True|False|False
1496|False|False|False|False
1497|True|False|False|False
1498|True|False|False|False
1499|True|False|False|False
1500|False|False|False|False
1501|True|True|False|False
1502|True|False|False|False
1503|False|True|True|False
1504|False|False|False|False
1505|True|False|False|False
1506|True|False|False|False
1507|True|False|False|False
1508|False|False|False|False
1509|False|True|False|False
1510|False|False|False|False
1511|True|True|False|False
1512|True|False|False|False
1513|True|True|False|False
1514|False|True|False|False
1515|True|False|False|False
1516|True|False|False|False
1517|False|False|False|False
1518|False|False|False|False
1519|False|False|False|False
1520|False|True|False|False
1521|False|True|False|False
1522|False|False|False|False
1523|True|True|False|False
1524|False|False|False|False
1525|True|False|False|False
1526|True|False|False|False
1527|False|False|False|False
1528|True|True|False|True
1529|True|False|False|False
1530|True|False|False|False
1531|True|False|False|False
1532|False|True|False|False
1533|False|False|False|False
1534|False|True|False|False
1535|False|False|False|False
1536|False|False|False|False
1537|False|False|False|False
1538|False|False|False|False
1539|False|False|False|False
1540|False|True|False|True
1541|False|False|False|False
1542|False|False|False|False
1543|False|False|False|False
1544|False|False|False|False
1545|False|False|False|False
1546|False|False|False|False
1547|False|False|False|False
1548|False|False|False|False
1549|False|True|False|False
1550|False|False|False|False
1551|False|False|False|False
1552|False|False|False|False
1553|False|False|False|False
1554|False|False|False|False
1555|False|False|False|False
1556|False|False|False|False
1557|False|False|False|False
1558|False|False|False|True
1559|False|False|False|False
1560|False|False|False|False
1561|False|False|False|False
1562|False|False|True|False
1563|False|True|False|False
1564|False|False|False|False
1565|False|False|False|False
1566|False|False|False|False
1567|False|False|False|False
1568|False|False|False|False
1569|False|False|False|False
1570|False|True|False|False
1571|False|False|False|False
1572|False|False|False|False
1573|False|False|False|False
1574|False|False|False|False
1575|False|False|False|False
1576|False|False|False|True
1577|False|False|False|False
1578|False|False|False|False
1579|False|False|False|False
1580|False|True|False|False
1581|False|True|True|True
1582|False|False|False|False
1583|False|True|False|False
1584|False|False|False|False
1585|False|True|False|False
1586|False|True|False|False
1587|False|True|False|False
1588|False|True|False|False
1589|False|False|False|False
1590|False|False|False|False
1591|False|False|False|False
1592|False|True|False|False
1593|False|True|False|False
1594|False|True|False|False
1595|False|False|False|False
1596|False|False|False|False
1597|False|False|False|False
1598|False|False|False|False
1599|False|False|False|False
1600|False|True|False|False
1601|False|False|False|False
1602|False|False|False|True
1603|False|False|False|False
1604|False|False|False|False
1605|False|True|False|False
1606|False|False|False|False
1607|False|True|False|False
1608|False|True|False|False
1609|False|True|False|False
1610|False|False|False|False
1611|False|False|False|False
1612|False|True|False|False
1613|False|False|False|False
1614|False|True|False|False
1615|False|True|False|False
1616|False|True|False|False
1617|False|True|False|False
1618|False|True|False|False
